b_type,b_id,pga,gm,status,max_idr,T1,max_acc_x,max_acc_z,max_bs_x,max_bs_z,total_weight,n_floors,floor_h,max_resid_x,max_resid_z,has_abs_accel,has_energy,has_residual,energy_ke_final,energy_win_final
C1H,2X5KN6777S,0.4,0008_CHICHI_CHY046-E,Success,0.01747125974334679,0.8466119125183607,1310.979187788044,1680.9466314019755,81628.1171875,109947.9140625,195557.32511999994,8,328.5,4.200370604719594,0.6910067480461183,True,True,True,8168.67529296875,-5310476.5
C1H,2X5KN6777S,0.4,0009_CHICHI_TCU029-E,Success,0.015486630894167545,0.8466119125183607,1195.3938211420289,1584.0394043537713,83865.1640625,85884.3828125,195557.32511999994,8,328.5,0.34742352842347324,0.7545059444647025,True,True,True,1996.1734619140625,-3238131.0
C1H,2X5KN6777S,0.5,0001_CHICHI_TCU049_E,Success,0.017045174875379283,0.8466119125183607,1306.9538954964546,1539.9832667720707,105230.8828125,74142.125,195557.32511999994,8,328.5,0.06655883983158606,0.10921078680939247,True,True,True,671.5653076171875,-4579513.0
C1H,2X5KN6777S,0.5,0002_CHICHI_TCU051_E,Success,0.021299519581820612,0.8466119125183607,1765.9983035205641,1702.7927593398765,116722.3359375,96189.4453125,195557.32511999994,8,328.5,3.3408113822447,0.35680555195767766,True,True,True,264.3702697753906,-10791930.0
C1H,2X5KN6777S,0.5,0003_0331Hualian_TCU095_E,Success,0.018613778441242203,0.8466119125183607,1273.3831934560403,1350.0052563693716,82988.5390625,91827.4765625,195557.32511999994,8,328.5,0.769358276288344,3.380909757367644,True,True,True,1146.292236328125,-3970696.75
C1H,2X5KN6777S,0.5,0004_0206Meinong_CHY096_E,Success,0.020589763549877457,0.8469194114425777,1479.5811568439594,1055.8948106876817,91045.09375,82907.0859375,195557.32511999994,8,328.5,1.9191077749158996,2.264161912201161,True,True,True,28.05063819885254,-6278028.5
C1H,2X5KN6777S,0.5,0005_0206Meinong_CHY056_E,Success,0.02463300557492828,0.8466119125183607,1541.9297731875445,1645.4016798936948,84183.828125,106857.2109375,195557.32511999994,8,328.5,1.9099959426813706,4.4505084916498925,True,True,True,1521.4810791015625,-6375509.0
C1H,2X5KN6777S,0.5,0006_0206Meinong_CHY053_E,Success,0.01571933504735252,0.8469194114425777,1207.9476149094182,1183.508821000335,78659.40625,81233.65625,195557.32511999994,8,328.5,0.6522361873690672,0.18799612619622771,True,True,True,7.109501361846924,-4467875.5
C1H,2X5KN6777S,0.5,0007_0206Meinong_CHY067_E,Success,0.020264284560261758,0.8469194114425777,1090.0272354360927,1171.5867835156428,115929.921875,81748.875,195557.32511999994,8,328.5,0.8796604650639752,3.4413345090663303,True,True,True,973.2822265625,-6106143.0
C1H,2X5KN6777S,0.5,0008_CHICHI_CHY046-E,Success,0.023069561211807792,0.8469194114425777,1479.9282524178716,2191.108872875983,88863.2265625,142957.0625,195557.32511999994,8,328.5,3.313042625550762,1.0930131888514467,True,True,True,1291.0777587890625,-8367544.5
C1H,2X5KN6777S,0.5,0009_CHICHI_TCU029-E,Success,0.016777954667579018,0.8469194114425777,1436.1264000227554,1774.6459941532594,97036.4765625,90789.0546875,195557.32511999994,8,328.5,0.4680173381854257,1.0026069769882433,True,True,True,602.0563354492188,-4266282.0
C1H,2X5KN6777S,0.6,0001_CHICHI_TCU049_E,Success,0.023256218733871556,0.8469194114425777,1150.816079949106,2084.6158683618146,89299.984375,115156.359375,195557.32511999994,8,328.5,7.055922301109074,1.2079494859060655,True,True,True,647.5933837890625,-7340836.0
C1H,2X5KN6777S,0.6,0002_CHICHI_TCU051_E,Success,0.025125719552713432,0.8469194114425777,2031.8568519379198,1987.7974552446851,122285.9921875,123578.1328125,195557.32511999994,8,328.5,7.938293464899463,4.502095725687788,True,True,True,156.52587890625,-22993040.0
C1H,2X5KN6777S,0.6,0003_0331Hualian_TCU095_E,Success,0.018458443184816518,0.8469194114425777,1562.4260936931878,1627.8117920793952,98514.8984375,97758.4453125,195557.32511999994,8,328.5,0.1069027750994267,0.5635616408589134,True,True,True,2661.173583984375,-3753691.5
C1H,2X5KN6777S,0.6,0004_0206Meinong_CHY096_E,Success,0.021394390918916966,0.8477224557901217,1798.9487729761863,1357.6162587358367,105487.4453125,93049.7265625,195557.32511999994,8,328.5,0.47023489689677556,1.2139878737106946,True,True,True,83.03085327148438,-6953619.0
C1H,2X5KN6777S,0.6,0005_0206Meinong_CHY056_E,Success,0.02625911875649012,0.8469194114425777,1793.232972179898,1811.80601611907,89403.9375,119333.0859375,195557.32511999994,8,328.5,1.6596011596258047,3.1666695269292897,True,True,True,3131.286376953125,-8032769.5
C1H,2X5KN6777S,0.6,0006_0206Meinong_CHY053_E,Success,0.02209147524884277,0.8477224557901217,1429.1087327911368,1278.9269540021317,85240.7421875,94704.8828125,195557.32511999994,8,328.5,2.128865363173036,0.8149884200415928,True,True,True,37.68082046508789,-6411202.5
C1H,2X5KN6777S,0.6,0007_0206Meinong_CHY067_E,Success,0.024571995341682036,0.8477224557901217,1247.2994431992192,1400.3277089305918,129963.3046875,94555.484375,195557.32511999994,8,328.5,1.6283364319145115,5.521541083492398,True,True,True,1721.4854736328125,-7907171.5
C1H,2X5KN6777S,0.6,0008_CHICHI_CHY046-E,Success,0.025148419721617386,0.8477224557901217,1637.696158738927,2554.947224693793,106664.3203125,152786.59375,195557.32511999994,8,328.5,4.417324055730669,0.6823004456016974,True,True,True,2111.056640625,-11033797.0
C1H,2X5KN6777S,0.6,0009_CHICHI_TCU029-E,Success,0.020071815816644693,0.8477224557901217,1490.5143460320169,1919.2599532647434,111686.9921875,89991.75,195557.32511999994,8,328.5,2.221971431813594,0.39349504162144633,True,True,True,10979.892578125,-7044304.5
C1H,2X5KN6777S,0.7,0001_CHICHI_TCU049_E,Success,0.026702940353677863,0.8477224557901217,1381.5908209747483,2355.3076207259146,98880.53125,125101.09375,195557.32511999994,8,328.5,5.759143260882476,1.4671895871458256,True,True,True,7576.822265625,-11139404.0
C1H,2X5KN6777S,0.7,0002_CHICHI_TCU051_E,Success,0.036068582919157745,0.8477224557901217,2376.7563569123186,2333.247358516003,139976.421875,152820.53125,195557.32511999994,8,328.5,10.776038552591531,14.691120512864675,True,True,True,14656.7763671875,-34174284.0
C1H,2X5KN6777S,0.7,0003_0331Hualian_TCU095_E,Success,0.02035336930453027,0.8477224557901217,1859.6531539159778,1718.6257711041176,111621.578125,116798.703125,195557.32511999994,8,328.5,0.4653920084647432,1.3565881413049985,True,True,True,1772.076171875,-4467618.5
C1H,2X5KN6777S,0.7,0004_0206Meinong_CHY096_E,Success,0.023661882968999393,0.8475954584933927,1961.8500131693847,1787.4770793055636,115401.9140625,107144.0078125,195557.32511999994,8,328.5,1.1024668360886711,1.213250983605133,True,True,True,31.802715301513672,-9712068.0
C1H,2X5KN6777S,0.7,0005_0206Meinong_CHY056_E,Success,0.027867456093043846,0.8477224557901217,2015.571034472148,1983.8491337569665,95743.6484375,128311.3046875,195557.32511999994,8,328.5,2.9640818628614727,0.3555303395875245,True,True,True,5388.54833984375,-9304791.0
C1H,2X5KN6777S,0.7,0006_0206Meinong_CHY053_E,Success,0.021861031625330537,0.8475954584933927,1629.7248474060784,1544.0680424898394,91191.703125,106539.6640625,195557.32511999994,8,328.5,1.6922636453388498,1.9208841085755184,True,True,True,25.689563751220703,-7600627.5
C1H,2X5KN6777S,0.7,0007_0206Meinong_CHY067_E,Success,0.029091697437747414,0.8475954584933927,1334.5884235388708,1351.025702048532,143497.125,93707.5546875,195557.32511999994,8,328.5,2.7942420048410477,6.7262219423692065,True,True,True,4903.6767578125,-8772127.0
C1H,2X5KN6777S,0.7,0008_CHICHI_CHY046-E,Success,0.031201731755748717,0.8475954584933927,1697.509551650757,2660.9695891718766,124566.890625,137821.078125,195557.32511999994,8,328.5,0.3462958512523176,4.209566959458682,True,True,True,14964.1396484375,-15350370.0
C1H,2X5KN6777S,0.7,0009_CHICHI_TCU029-E,Success,0.024277333499855027,0.8475954584933927,1646.1154652341975,2142.5033308922107,115322.75,100468.0390625,195557.32511999994,8,328.5,3.5349059534897727,0.3075203067797238,True,True,True,12001.2998046875,-10187391.0
C1H,2X5KN6777S,0.8,0001_CHICHI_TCU049_E,Success,0.029730333755929116,0.8475954584933927,1503.7195437110624,2407.2667193826733,98630.3046875,133207.59375,195557.32511999994,8,328.5,6.969680329879957,0.15537163211585817,True,True,True,18539.345703125,-14257673.0
C1H,2X5KN6777S,0.8,0002_CHICHI_TCU051_E,Success,0.04245678616935653,0.8475954584933927,2641.4317544487076,2542.985074524147,154479.140625,158146.546875,195557.32511999994,8,328.5,6.415841224895061,14.082055887632443,True,True,True,3216.068115234375,-43264788.0
C1H,2X5KN6777S,0.8,0003_0331Hualian_TCU095_E,Success,0.024921926620175373,0.8475954584933927,2127.3859249537077,1781.5809638080839,117379.6875,132631.78125,195557.32511999994,8,328.5,0.4488785687836947,8.525696901252937,True,True,True,758.5838012695312,-5846426.5
C1H,2X5KN6777S,0.8,0004_0206Meinong_CHY096_E,Success,0.025871514840892063,0.8469037762079753,1948.4283229923503,2049.9325231438834,116470.4375,114957.71875,195557.32511999994,8,328.5,1.0227740970559696,2.320119739542523,True,True,True,40.58706283569336,-12231672.0
C1H,2X5KN6777S,0.8,0005_0206Meinong_CHY056_E,Success,0.029920794482787852,0.8475954584933927,2208.706235776991,2254.065849347354,104919.1640625,134139.4375,195557.32511999994,8,328.5,3.3837470698807848,0.14274575982778512,True,True,True,7514.60791015625,-11250309.0
C1H,2X5KN6777S,0.8,0006_0206Meinong_CHY053_E,Success,0.02549461808857535,0.8469037762079753,1771.709962448393,1725.293636410074,97467.125,117336.6640625,195557.32511999994,8,328.5,1.9377281893229301,1.594775940639413,True,True,True,118.88390350341797,-10122462.0
C1H,2X5KN6777S,0.8,0007_0206Meinong_CHY067_E,Success,0.03458480321196405,0.8469037762079753,1440.4256164675758,1524.2295967666,156891.390625,89858.890625,195557.32511999994,8,328.5,5.560840112273452,11.05214383494388,True,True,True,3257.318603515625,-10261783.0
C1H,2X5KN6777S,0.8,0008_CHICHI_CHY046-E,Success,0.03838720985605711,0.8469037762079753,1843.5776546676964,2701.0357160790436,139595.609375,140625.546875,195557.32511999994,8,328.5,2.613024048644097,3.152743848251127,True,True,True,21162.75,-26284076.0
C1H,2X5KN6777S,0.8,0009_CHICHI_TCU029-E,Success,0.030610807354952023,0.8469037762079753,1711.8722567532986,2358.9262116376804,123140.1796875,105916.7421875,195557.32511999994,8,328.5,5.990947544989817,4.769478386988027,True,True,True,15876.6044921875,-14168527.0
C1H,2X5KN6777S,0.9,0001_CHICHI_TCU049_E,Success,0.031615878509803096,0.8469037762079753,1703.0843351074536,2489.400481383425,112160.5625,135207.640625,195557.32511999994,8,328.5,1.2725451991449532,2.8235069193013715,True,True,True,23679.224609375,-17985192.0
C1H,2X5KN6777S,0.9,0002_CHICHI_TCU051_E,Success,0.047540402657983906,0.8469037762079753,2682.490334317715,2542.7702694591426,171222.265625,150313.046875,195557.32511999994,8,328.5,0.7093776089021377,15.351056014520331,True,True,True,3757.52490234375,-53192524.0
C1H,2X5KN6777S,0.9,0003_0331Hualian_TCU095_E,Success,0.028842911466231,0.8469037762079753,2417.257660223429,1855.6136556569784,127997.328125,146376.390625,195557.32511999994,8,328.5,2.219797865144061,7.920535531672651,True,True,True,3654.234375,-7724407.0
C1H,2X5KN6777S,0.9,0004_0206Meinong_CHY096_E,Success,0.028966753588392177,0.846794677989001,2068.7469315075514,2091.6628867145782,128453.9921875,126326.4609375,195557.32511999994,8,328.5,0.19412934386834366,2.153290479484199,True,True,True,45.80353546142578,-15256410.0
C1H,2X5KN6777S,0.9,0005_0206Meinong_CHY056_E,Success,0.032725460434202686,0.8469037762079753,2371.0807480063113,2483.470302553497,110874.734375,136134.046875,195557.32511999994,8,328.5,5.384174045270478,1.1047080150246624,True,True,True,7530.1025390625,-14110032.0
C1H,2X5KN6777S,0.9,0006_0206Meinong_CHY053_E,Success,0.029949193764049115,0.846794677989001,1884.3434972552323,2047.864963584872,103847.359375,127359.84375,195557.32511999994,8,328.5,2.1204691309089756,3.4960009176655236,True,True,True,186.04672241210938,-12532438.0
C1H,2X5KN6777S,0.9,0007_0206Meinong_CHY067_E,Success,0.04236460703558578,0.846794677989001,1583.3010844206872,1639.608409429227,165826.109375,73966.0390625,195557.32511999994,8,328.5,17.5725192516603,17.906121804001273,True,True,True,2809.999755859375,-13086232.0
C1H,2X5KN6777S,0.9,0008_CHICHI_CHY046-E,Success,0.03635687939188765,0.846794677989001,2195.6765967595666,3000.8998685133574,144898.921875,156732.078125,195557.32511999994,8,328.5,2.3925371186909397,4.6014595590526755,True,True,True,18990.1328125,-35653836.0
C1H,2X5KN6777S,0.9,0009_CHICHI_TCU029-E,Success,0.03701752478695375,0.846794677989001,1731.1145771938395,2383.996534291934,123038.7578125,111949.46875,195557.32511999994,8,328.5,9.948556399557527,13.260568986272812,True,True,True,32239.775390625,-20957260.0
C1H,2X5KN6777S,1.0,0001_CHICHI_TCU049_E,Success,0.033365237238043126,0.846794677989001,1919.363212104946,2652.096193561668,117117.015625,138563.96875,195557.32511999994,8,328.5,4.6251555949331715,3.094077524670959,True,True,True,30369.818359375,-22039494.0
C1H,2X5KN6777S,1.0,0002_CHICHI_TCU051_E,Success,0.05314084196926564,0.846794677989001,2892.1338717806098,2732.6846101650162,172940.6875,154524.890625,195557.32511999994,8,328.5,5.402703948813368,15.270181555443562,True,True,True,10002.7763671875,-64743388.0
C1H,2X5KN6777S,1.0,0003_0331Hualian_TCU095_E,Success,0.03137684631374954,0.846794677989001,2556.9432254208295,1915.5660529539568,143035.75,141346.078125,195557.32511999994,8,328.5,8.76998304951371,2.029545671885897,True,True,True,1675.5810546875,-11224061.0
C1H,2X5KN6777S,1.0,0004_0206Meinong_CHY096_E,Success,0.03214407776028539,0.8469768728970953,2268.873762989762,2124.041378327422,137740.078125,117975.6328125,195557.32511999994,8,328.5,0.25226677035971756,1.9446379209146563,True,True,True,95.5720443725586,-18567602.0
C1H,2X5KN6777S,1.0,0005_0206Meinong_CHY056_E,Success,0.03732069781899134,0.846794677989001,2530.5288878222627,2689.4815748617843,116096.5390625,139183.21875,195557.32511999994,8,328.5,12.08704241421226,2.6879166118967786,True,True,True,1988.2720947265625,-17177284.0
C1H,2X5KN6777S,1.0,0006_0206Meinong_CHY053_E,Success,0.03468026048939453,0.8469768728970953,1972.9893333325733,2363.233541770058,111397.234375,136777.5625,195557.32511999994,8,328.5,3.4222130155609567,5.412367465145475,True,True,True,387.0420837402344,-15875336.0
C1H,2X5KN6777S,1.0,0007_0206Meinong_CHY067_E,Success,0.052825307597914636,0.8469768728970953,1696.543002180382,1838.5541040037158,172712.484375,78681.5546875,195557.32511999994,8,328.5,33.30826872101119,23.091791319331836,True,True,True,3874.252685546875,-16789268.0
C1H,2X5KN6777S,1.0,0008_CHICHI_CHY046-E,Success,0.03581333361968414,0.8469768728970953,2270.9971757024864,3069.0858664176626,155891.484375,163193.71875,195557.32511999994,8,328.5,3.711682349573892,5.822542477331101,True,True,True,22026.314453125,-43677392.0
C1H,2X5KN6777S,1.0,0009_CHICHI_TCU029-E,Success,0.043215964507987946,0.8469768728970953,1845.1897781122218,2635.0672516645877,129175.015625,117708.2109375,195557.32511999994,8,328.5,18.471185975861268,4.441665967562243,True,True,True,3247.1123046875,-29361510.0
C1H,2X5KN6777S,1.1,0001_CHICHI_TCU049_E,Success,0.03468187129773958,0.8469768728970953,2131.025137029217,2933.6848739342195,118937.28125,146743.6875,195557.32511999994,8,328.5,8.42480963944296,5.375327079986391,True,True,True,24341.873046875,-26074362.0
C1H,2X5KN6777S,1.1,0002_CHICHI_TCU051_E,Success,0.05751821126246196,0.8469768728970953,3074.3467802456557,3051.4911090149353,177481.375,162879.5625,195557.32511999994,8,328.5,4.7308222150153005,18.417527514452612,True,True,True,17544.7578125,-77928784.0
C1H,2X5KN6777S,1.1,0003_0331Hualian_TCU095_E,Success,0.03901066468475666,0.8469768728970953,2661.251072995943,1862.6276435756138,146094.328125,128242.6640625,195557.32511999994,8,328.5,11.12464843963543,2.5903847341504367,True,True,True,2937.23291015625,-16331433.0
C1H,2X5KN6777S,1.1,0004_0206Meinong_CHY096_E,Success,0.03492726563920839,0.8466091984059473,2351.5277994974517,2074.5167070707253,129678.2109375,118074.546875,195557.32511999994,8,328.5,0.39927512428970635,2.5259120212562642,True,True,True,67.66445922851562,-22171630.0
C1H,2X5KN6777S,1.1,0005_0206Meinong_CHY056_E,Success,0.043002944137132335,0.8469768728970953,2705.89364638803,2851.51675151634,122166.2578125,144303.3125,195557.32511999994,8,328.5,24.413724834796533,2.8897940791479675,True,True,True,1680.805908203125,-20162138.0
C1H,2X5KN6777S,1.1,0006_0206Meinong_CHY053_E,Success,0.03963180863705205,0.8466091984059473,2067.2232710211065,2668.531044891807,118756.546875,145923.796875,195557.32511999994,8,328.5,4.7633129501130735,7.124984210396775,True,True,True,551.1052856445312,-19495246.0
C1H,2X5KN6777S,1.1,0007_0206Meinong_CHY067_E,Success,0.06508815395632828,0.8466091984059473,1848.5128979278286,1949.4874253273276,181953.046875,81393.3984375,195557.32511999994,8,328.5,55.55495144011809,25.996312230192725,True,True,True,6132.9638671875,-21428630.0
C1H,2X5KN6777S,1.1,0008_CHICHI_CHY046-E,Success,0.03892428896351825,0.8466091984059473,2177.7409380949853,3427.4255100700325,169924.140625,177804.78125,195557.32511999994,8,328.5,4.745602381443564,3.235346509980221,True,True,True,15769.1806640625,-52195044.0
C1H,2X5KN6777S,1.1,0009_CHICHI_TCU029-E,Success,0.05360262191661687,0.8466091984059473,1824.6964996875872,2797.791384576858,135581.46875,121661.265625,195557.32511999994,8,328.5,21.848899272044342,38.38862610093298,True,True,True,7439.6181640625,-38452676.0
C1H,2X5KN6777S,1.2,0001_CHICHI_TCU049_E,Success,0.035712503906032075,0.8466091984059473,2285.814189538605,3193.1574013977906,120102.5390625,157043.90625,195557.32511999994,8,328.5,8.544119335631255,8.209318172305121,True,True,True,19919.251953125,-30320632.0
C1H,2X5KN6777S,1.2,0002_CHICHI_TCU051_E,Success,0.06186654938505629,0.8466091984059473,3260.647013101813,3117.331465180341,184396.4375,169268.25,195557.32511999994,8,328.5,5.253064721862341,22.758569614925527,True,True,True,45835.18359375,-91535320.0
C1H,2X5KN6777S,1.2,0003_0331Hualian_TCU095_E,Success,0.04593902579832067,0.8466091984059473,2418.8466443465813,2073.2137076194736,152282.65625,129540.6796875,195557.32511999994,8,328.5,9.940429671431893,12.947041820412956,True,True,True,5327.71533203125,-21294356.0
C1H,2X5KN6777S,1.2,0004_0206Meinong_CHY096_E,Success,0.03809633105222267,0.8481139356110144,2439.969675609013,2182.046920360583,137062.359375,121671.75,195557.32511999994,8,328.5,0.26677151865600995,3.6083191975638305,True,True,True,101.57717895507812,-26289882.0
C1H,2X5KN6777S,1.2,0005_0206Meinong_CHY056_E,Success,0.04859551767730825,0.8466091984059473,2912.609963067683,2995.951160011522,130768.0,150002.453125,195557.32511999994,8,328.5,38.83376692989017,2.6974768486649205,True,True,True,2896.639892578125,-23268668.0
C1H,2X5KN6777S,1.2,0006_0206Meinong_CHY053_E,Success,0.044713542335093705,0.8481139356110144,2165.7848453431575,2951.918055213489,124762.75,154176.484375,195557.32511999994,8,328.5,4.594972430553837,8.648717802505566,True,True,True,542.8837890625,-23774786.0
C1H,2X5KN6777S,1.2,0007_0206Meinong_CHY067_E,Success,0.0760315706039923,0.8481139356110144,1951.9735181459923,2038.4095931246543,184944.8125,77987.7109375,195557.32511999994,8,328.5,72.68820704669598,28.4924900013977,True,True,True,9225.2705078125,-26788516.0
C1H,2X5KN6777S,1.2,0008_CHICHI_CHY046-E,Success,0.04522615038098614,0.8481139356110144,2341.7849788403487,3542.0984632263967,184439.25,191069.578125,195557.32511999994,8,328.5,2.352036788165628,1.9116974839240526,True,True,True,3939.964111328125,-62019056.0
C1H,2X5KN6777S,1.2,0009_CHICHI_TCU029-E,Success,0.07001889128108983,0.8481139356110144,1917.9651326769622,2947.550182335906,138814.453125,125856.6875,195557.32511999994,8,328.5,30.99303763170564,74.35046024329118,True,True,True,8852.669921875,-51162328.0
C1H,2X5KN6777S,1.3,0001_CHICHI_TCU049_E,Success,0.038857799306414254,0.8481139356110144,2402.560597358478,3452.2557973075927,120981.5703125,171126.578125,195557.32511999994,8,328.5,7.552425797472332,10.829264120053507,True,True,True,18899.51171875,-35009268.0
C1H,2X5KN6777S,1.3,0002_CHICHI_TCU051_E,Success,0.07220005476121143,0.8481139356110144,3492.1938403935915,3493.8103831755484,189861.890625,172900.21875,195557.32511999994,8,328.5,3.3652835423497875,31.2268053080038,True,True,True,87676.6953125,-106258408.0
C1H,2X5KN6777S,1.3,0003_0331Hualian_TCU095_E,Success,0.05209632712166349,0.8481139356110144,2495.680114454234,2344.1114779024856,137383.046875,134033.6875,195557.32511999994,8,328.5,12.949578650431647,17.827987697638775,True,True,True,589.3897094726562,-25402880.0
C1H,2X5KN6777S,1.3,0004_0206Meinong_CHY096_E,Success,0.04273901466290128,0.8467483366231731,2560.295600277182,2341.4230531566645,147966.703125,127144.8203125,195557.32511999994,8,328.5,0.5891654773917566,5.322460442984964,True,True,True,204.94325256347656,-30606384.0
C1H,2X5KN6777S,1.3,0005_0206Meinong_CHY056_E,Success,0.05360707020947934,0.8481139356110144,3138.0153820783435,3233.9391109863413,142010.421875,157797.4375,195557.32511999994,8,328.5,52.016935947498034,1.2862932440102974,True,True,True,2143.365478515625,-26696558.0
C1H,2X5KN6777S,1.3,0006_0206Meinong_CHY053_E,Success,0.04973931971580343,0.8467483366231731,2294.716467976534,3193.791456000334,130458.734375,162644.078125,195557.32511999994,8,328.5,3.879445529009668,9.747042675990308,True,True,True,534.8187866210938,-28975304.0
C1H,2X5KN6777S,1.3,0007_0206Meinong_CHY067_E,Success,0.08375141276959569,0.8467483366231731,2297.956377191669,2195.883329775361,178560.9375,81835.1171875,195557.32511999994,8,328.5,80.21939613866894,29.617177165975043,True,True,True,11460.9853515625,-32346000.0
C1H,2X5KN6777S,1.3,0008_CHICHI_CHY046-E,Success,0.05218139155279891,0.8467483366231731,2494.09755307692,3849.501325650893,198418.734375,201289.015625,195557.32511999994,8,328.5,3.824111548747578,0.6889704930317485,True,True,True,6330.61865234375,-73026656.0
C1H,2X5KN6777S,1.3,0009_CHICHI_TCU029-E,Collapsed,0.10001181130916474,0.8467483366231731,2067.8755710827973,3170.3460789625374,134255.375,134205.15625,195557.32511999994,8,328.5,88.91404512529388,224.28859226858762,True,True,True,389281.125,-61814048.0
C1H,2X5KN6777S,1.4,0001_CHICHI_TCU049_E,Success,0.041682996954922155,0.8467483366231731,2432.2181668951885,3672.635588327991,120831.5625,187220.609375,195557.32511999994,8,328.5,6.260355558660518,11.92379223223074,True,True,True,21481.181640625,-40044412.0
C1H,2X5KN6777S,1.4,0002_CHICHI_TCU051_E,Success,0.07841674650327728,0.8467483366231731,3713.304088094313,3982.451218393311,192938.734375,174220.578125,195557.32511999994,8,328.5,1.2548466228393251,48.433712330068346,True,True,True,106995.1015625,-122360728.0
C1H,2X5KN6777S,1.4,0003_0331Hualian_TCU095_E,Success,0.05743572638215568,0.8467483366231731,2634.0705876637917,2563.77598581968,138570.546875,134660.4375,195557.32511999994,8,328.5,13.856089823658156,20.492462283051992,True,True,True,32.68685531616211,-28927266.0
C1H,2X5KN6777S,1.4,0004_0206Meinong_CHY096_E,Success,0.047965554366401104,0.847302002766873,2729.9065333912836,2422.622380527049,173413.8125,128097.7421875,195557.32511999994,8,328.5,2.2808463174014375,8.937255233163263,True,True,True,402.6585998535156,-35065328.0
C1H,2X5KN6777S,1.4,0005_0206Meinong_CHY056_E,Success,0.057314558827814964,0.8467483366231731,3372.8946110934467,3574.6950463204053,152751.875,166293.03125,195557.32511999994,8,328.5,62.64011481659875,2.3214592359342037,True,True,True,3563.91748046875,-30558116.0
C1H,2X5KN6777S,1.4,0006_0206Meinong_CHY053_E,Success,0.05449366219953361,0.847302002766873,2444.0181052824823,3396.221373799495,135512.21875,169938.046875,195557.32511999994,8,328.5,2.2233637849568604,10.642445048726643,True,True,True,501.6998291015625,-34489916.0
C1H,2X5KN6777S,1.4,0007_0206Meinong_CHY067_E,Success,0.09015168073496371,0.847302002766873,2529.97453557928,2353.890371335765,184384.546875,88069.546875,195557.32511999994,8,328.5,86.87319659149806,27.944742261059922,True,True,True,13998.501953125,-37736592.0
C1H,2X5KN6777S,1.4,0008_CHICHI_CHY046-E,Success,0.058800041337654374,0.847302002766873,2825.3354117733656,4090.146790760748,208963.875,210116.953125,195557.32511999994,8,328.5,9.848509207725908,2.7872378771703596,True,True,True,28355.7421875,-85768864.0
C1H,2X5KN6777S,1.4,0009_CHICHI_TCU029-E,Collapsed_Skipped,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,8,328.5,-1.0,-1.0,False,False,False,-1.0,-1.0
C1H,2X5KN6777S,1.5,0001_CHICHI_TCU049_E,Success,0.04448334602785277,0.847302002766873,2418.99953097625,3782.9281486051755,124312.46875,197372.09375,195557.32511999994,8,328.5,3.918554392596196,14.098795905147497,True,True,True,35429.67578125,-44803276.0
C1H,2X5KN6777S,1.5,0002_CHICHI_TCU051_E,Success,0.08004965594353705,0.847302002766873,3906.3992915081135,4422.90860127136,191619.9375,174936.796875,195557.32511999994,8,328.5,1.582025636813785,72.7478830618791,True,True,True,110781.28125,-139852032.0
C1H,2X5KN6777S,1.5,0003_0331Hualian_TCU095_E,Success,0.06253454090019384,0.847302002766873,2809.1725988937264,2742.459104037713,142594.171875,132847.71875,195557.32511999994,8,328.5,13.215491800992787,22.136210573338516,True,True,True,346.3565979003906,-32384656.0
C1H,2X5KN6777S,1.5,0004_0206Meinong_CHY096_E,Success,0.05306820673334367,0.8470775630855744,2942.4651648778317,2536.94758856452,192600.671875,129776.5390625,195557.32511999994,8,328.5,2.908730430061007,13.240589803274174,True,True,True,823.7396850585938,-39706428.0
C1H,2X5KN6777S,1.5,0005_0206Meinong_CHY056_E,Success,0.0593533943907457,0.847302002766873,3588.516835264533,3887.553463236411,158221.203125,170817.40625,195557.32511999994,8,328.5,69.42176523904641,5.646815772152793,True,True,True,8269.2607421875,-34927812.0
C1H,2X5KN6777S,1.5,0006_0206Meinong_CHY053_E,Success,0.05888323481091509,0.8470775630855744,2607.5210072769737,3561.5201776194112,140735.703125,175952.40625,195557.32511999994,8,328.5,0.5022237820619866,13.608233908746069,True,True,True,116.23118591308594,-39979316.0
C1H,2X5KN6777S,1.5,0007_0206Meinong_CHY067_E,Success,0.09447664414834528,0.8470775630855744,2727.1760876233525,2504.1197041294295,191068.40625,93006.328125,195557.32511999994,8,328.5,87.4425420602812,23.18996282087925,True,True,True,16619.693359375,-42936160.0
C1H,2X5KN6777S,1.5,0008_CHICHI_CHY046-E,Success,0.06806594848043634,0.8470775630855744,3171.772203283215,4257.124775144227,212861.65625,216369.078125,195557.32511999994,8,328.5,11.034959356982911,8.67508416323083,True,True,True,53050.0859375,-99486960.0
C1H,2X5KN6777S,1.5,0009_CHICHI_TCU029-E,Collapsed_Skipped,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,8,328.5,-1.0,-1.0,False,False,False,-1.0,-1.0
C1H,2X5KN6777S,1.6,0001_CHICHI_TCU049_E,Success,0.05039111030969798,0.8470775630855744,2692.057780838658,4139.211427740112,126567.1171875,201019.515625,195557.32511999994,8,328.5,1.1781717100173834,18.489102696961886,True,True,True,52383.97265625,-49703340.0
